tool,iteration,duration_total_sec,duration_install_sec,duration_topology_sec,convergence_sec,cpu_min_pct,cpu_max_pct,cpu_avg_pct,mem_min_pct,mem_max_pct,mem_avg_pct,net_rx_mb,net_tx_mb,net_rx_rate_mbps,net_tx_rate_mbps,disk_read_mb,disk_write_mb,ops_count
CloudFormation,1,156.584,86.708,40.401,29.475,0.0,100.0,46.8,11.9,27.3,16.5,1538.99,2.31,9.829,0.015,345.16,5786.78,2
CloudFormation,2,163.209,89.373,38.542,35.294,0.0,100.0,48.3,11.7,26.8,16.1,1539.14,2.75,9.43,0.017,352.74,5849.66,2
CloudFormation,2,156.372,86.475,42.956,26.941,0.0,100.0,46.5,11.8,28.2,16.5,1538.91,2.83,9.841,0.018,347.76,5829.34,2
CloudFormation,2,161.793,84.748,41.236,35.809,0.0,100.0,48.3,11.9,25.5,15.9,1539.09,2.31,9.513,0.014,313.41,5856.38,2
CloudFormation,1,152.324,86.016,41.86,24.448,0.0,100.0,48.2,11.9,28.2,16.9,1538.92,2.47,10.103,0.016,370.11,5900.44,2
CloudFormation,1,151.007,83.986,38.716,28.305,0.0,100.0,47.3,11.9,25.4,16.5,1538.93,2.27,10.191,0.015,313.09,5739.59,2
CloudFormation,2,151.604,85.339,39.992,26.273,0.0,100.0,47.3,12.0,26.6,16.3,1538.97,2.23,10.151,0.015,273.38,6101.01,2
CloudFormation,2,160.818,88.48,38.809,33.529,0.0,100.0,48.4,12.0,28.0,16.2,1539.0,2.27,9.57,0.014,340.84,5937.56,2
CloudFormation,2,158.919,87.083,39.756,32.08,0.0,100.0,48.6,12.0,28.4,16.3,1539.11,2.33,9.685,0.015,317.98,5812.63,2
CloudFormation,1,167.794,88.497,43.882,35.415,0.0,100.0,45.5,11.7,27.5,16.5,1539.13,2.64,9.173,0.016,312.91,5777.25,2
CloudFormation,2,155.926,86.211,42.301,27.414,0.0,100.0,48.2,12.1,26.8,16.1,1539.09,2.36,9.871,0.015,343.8,5717.25,2
CloudFormation,2,157.751,86.116,40.535,31.1,0.0,100.0,48.0,11.6,28.6,16.6,1538.91,2.26,9.755,0.014,318.69,5845.1,2
CloudFormation,1,165.498,88.959,43.882,32.657,0.0,100.0,48.2,11.7,28.9,16.6,1539.06,2.74,9.3,0.017,317.02,6033.73,2
