tool,iteration,duration_total_sec,duration_install_sec,duration_topology_sec,convergence_sec,cpu_min_pct,cpu_max_pct,cpu_avg_pct,mem_min_pct,mem_max_pct,mem_avg_pct,net_rx_mb,net_tx_mb,net_rx_rate_mbps,net_tx_rate_mbps,disk_read_mb,disk_write_mb,ops_count
Terraform,1,127.577,54.343,33.891,39.343,1.5,100.0,60.8,12.5,25.9,17.3,1482.27,2.71,11.619,0.021,206.38,5493.18,2
Terraform,1,119.481,52.868,28.164,38.449,0.5,100.0,60.3,12.4,23.8,16.8,1505.82,2.34,12.603,0.02,236.86,5594.54,2
Terraform,2,128.424,53.876,32.017,42.531,1.0,100.0,60.0,12.5,22.6,17.5,1471.3,2.72,11.457,0.021,238.7,5394.74,2
Terraform,2,119.5,57.767,27.232,34.501,0.5,100.0,61.3,11.9,23.1,17.3,1473.91,2.51,12.334,0.021,246.55,5233.3,2
Terraform,2,123.768,50.106,35.684,37.978,0.5,100.0,62.3,12.6,22.4,16.9,1489.05,2.69,12.031,0.022,217.12,5247.97,2
Terraform,2,111.402,55.686,27.232,28.484,0.5,100.0,62.2,12.3,25.3,16.5,1511.13,2.43,13.565,0.022,246.9,5510.17,2
Terraform,1,113.789,54.701,29.566,29.522,1.0,100.0,62.1,12.1,21.5,16.7,1513.1,2.48,13.297,0.022,258.18,5545.2,2
Terraform,2,125.838,52.399,36.769,36.67,0.5,100.0,61.8,12.5,21.1,17.4,1484.56,2.68,11.797,0.021,229.44,5644.11,2
Terraform,2,125.224,51.986,29.237,44.001,1.0,100.0,59.9,12.7,23.0,16.9,1482.96,2.14,11.842,0.017,242.16,5631.29,2
Terraform,1,124.205,52.277,27.806,44.122,0.0,100.0,62.8,12.6,21.4,16.6,1501.51,2.43,12.089,0.02,221.98,5401.07,2
Terraform,2,124.784,53.519,30.335,40.93,0.5,100.0,63.5,12.1,24.2,17.1,1482.5,2.07,11.881,0.017,223.98,5582.7,2
